date,spy_close,sma_200,pct_above_sma,trend_score,fed_assets,tga,rrp,net_liquidity,liq_slope_20d,liq_slope_pct,liquidity_score,vix,hy_spread,vix_score,spread_score,risk_appetite_score,score,category
2004-10-13,111.54,111.94075000000001,-0.3580018893923813,48.21075488517123,781.777,5.334,2.25,774.1930000000001,-0.6069636363636226,-0.07839952522996495,0.03935328022890161,15.05,3.74,37.375,32.599999999999994,69.975,47.3,neutral
2004-10-14,110.64,111.93880000000001,-1.1602768655729865,44.224509807233304,795.483,4.682,2.25,788.5509999999999,0.32071515151515295,0.04067145327507707,98.31621598530819,15.42,3.76,36.449999999999996,32.4,68.85,64.9,bull
2004-10-15,111.26,111.93215000000001,-0.600497712230134,47.00111520715289,795.483,4.682,2.25,788.5509999999999,1.132163636363626,0.14357519505569408,99.99994184216214,16.43,3.79,33.925,32.1,66.025,65.2,bull
2004-10-16,111.26,111.92360000000001,-0.5929044455324903,47.03894667911355,795.483,4.682,2.25,788.5509999999999,1.827381818181797,0.23173920496984937,99.99999999137628,15.04,3.74,37.4,32.599999999999994,70.0,66.8,bull
2004-10-17,111.26,111.9144,-0.584732617071615,47.07966448435358,795.483,4.682,2.25,788.5509999999999,2.0884363636363394,0.26484480567982793,99.99999999968526,15.04,3.74,37.4,32.599999999999994,70.0,66.8,bull
2004-10-18,111.68,111.9039,-0.20008239212394408,48.999721516191904,795.483,4.682,2.25,788.5509999999999,2.1754545454545204,0.2758800059164874,99.9999999998956,15.04,3.74,37.4,32.599999999999994,70.0,67.6,bull
2004-10-19,110.74,111.8844,-1.022841432764536,44.903553538042225,795.483,4.682,2.25,788.5509999999999,2.0884363636363394,0.26484480567982793,99.99999999968526,14.71,3.77,38.224999999999994,32.300000000000004,70.525,66.2,bull
2004-10-20,110.52,111.8638,-1.2012822736220312,44.0223152465577,795.483,4.682,2.25,788.5509999999999,1.827381818181797,0.23173920496984937,99.99999999137628,15.13,3.78,37.175,32.2,69.375,65.4,bull
2004-10-21,111.24,111.8468,-0.5425278148324376,47.290019224480496,784.954,5.232,2.25,777.472,0.7879818181818047,0.10135179378573178,99.99603420464999,14.85,3.84,37.875,31.6,69.475,66.7,bull
2004-10-22,109.99,111.8204,-1.636910617382885,41.88777288425311,784.954,5.232,2.25,777.472,-0.2911636363636407,-0.03745004789415447,2.3089777055598972,14.54,3.78,38.65,32.2,70.85,45.6,neutral
2004-10-23,109.99,111.79584999999999,-1.6153104073183329,41.99296769353392,784.954,5.232,2.25,777.472,-1.4100545454545392,-0.18136402924536693,1.3288020284107915e-06,15.28,3.78,36.8,32.2,69.0,44.4,bear
2004-10-24,109.99,111.77265000000001,-1.5948892685285871,42.09248729135124,784.954,5.232,2.25,777.472,-1.611490909090902,-0.20727317628041936,9.959564550854338e-08,15.28,3.78,36.8,32.2,69.0,44.4,bear
2004-10-25,109.86,111.75009999999999,-1.6913631397197764,41.622913731535505,784.954,5.232,2.25,777.472,-1.6786363636363562,-0.21590955862543681,4.199204539645507e-08,15.28,3.78,36.8,32.2,69.0,44.2,bear
2004-10-26,111.54,111.73594999999999,-0.17536880475798713,49.12324585399353,784.954,5.232,2.25,777.472,-1.611490909090902,-0.20727317628041936,9.959564550854338e-08,16.58,3.76,33.550000000000004,32.4,65.95,46.0,neutral
2004-10-27,112.88,111.7285,1.0306233414034904,55.1349486924209,784.954,5.232,2.25,777.472,-1.4100545454545392,-0.18136402924536693,1.3288020284107915e-06,16.39,3.72,34.025,32.8,66.82499999999999,48.8,neutral
2004-10-28,113.22,111.72275000000002,1.340147821280786,56.66091020597312,791.336,4.948,2.25,784.138,-0.710727272727265,-0.09063803472440629,0.011576836143113667,15.72,3.61,35.699999999999996,33.900000000000006,69.6,50.5,neutral
2004-10-29,113.2,111.71464999999998,1.329592851071928,56.609064684136165,791.336,4.948,2.25,784.138,0.04209090909091697,0.005367793563239758,63.10628963944734,15.39,3.58,36.525,34.199999999999996,70.725,63.6,bull
2004-10-30,113.2,111.71459999999999,1.3296382030638902,56.60928748203634,791.336,4.948,2.25,784.138,0.8484000000000068,0.10819524114377914,99.99799953161485,16.27,3.56,34.325,34.4,68.725,70.1,bull
2004-10-31,113.2,111.71365,1.3304998986247443,56.61352062926831,791.336,4.948,2.25,784.138,0.9696000000000078,0.123651704164319,99.99957354533623,16.27,3.56,34.325,34.4,68.725,70.1,bull
2004-11-01,113.51,111.7164,1.6054939113684403,57.95920104440647,791.336,4.948,2.25,784.138,1.0100000000000082,0.12880385850449896,99.99974524753557,16.27,3.63,34.325,33.7,68.025,70.4,bull
2004-11-02,113.55,111.715,1.6425726178221312,58.13978937060955,791.336,4.948,2.25,784.138,0.9696000000000078,0.123651704164319,99.99957354533623,16.27,3.56,34.325,34.4,68.725,70.7,bull
2004-11-03,114.98,111.72075000000001,2.917318403250958,64.18640091804741,791.336,4.948,2.25,784.138,0.8484000000000068,0.10819524114377914,99.99799953161485,16.18,3.54,34.550000000000004,34.599999999999994,69.15,73.3,bull
2004-11-04,116.55,111.73434999999999,4.309910067942406,70.30745873837054,790.552,5.275,2.25,783.027,0.5858000000000058,0.07481223508257133,99.94367499652614,14.04,3.49,39.900000000000006,35.099999999999994,75.0,78.1,strong_bull
2004-11-05,117.28,111.7516,4.947043263810098,72.89711043755317,790.552,5.275,2.25,783.027,0.2558666666666706,0.03267660842687041,96.33025703667704,13.97,3.43,40.075,35.699999999999996,75.775,78.7,strong_bull
2004-11-06,117.28,111.7784,4.9218811505621805,72.79756925016241,790.552,5.275,2.25,783.027,-0.14139999999999872,-0.01805812570958584,14.114497637148013,13.84,3.29,40.400000000000006,37.1,77.5,62.9,bull
2004-11-07,117.28,111.80145,4.900249504814113,72.71181176706793,790.552,5.275,2.25,783.027,-0.16159999999999855,-0.02063785795381239,11.26667974403491,13.84,3.29,40.400000000000006,37.1,77.5,62.3,bull
2004-11-08,117.11,111.81575000000001,4.7347980941861865,72.05033219468257,790.552,5.275,2.25,783.027,-0.1683333333333318,-0.021497768701887906,10.435207559709028,13.84,3.29,40.400000000000006,37.1,77.5,61.9,bull
2004-11-09,116.88,111.82835000000001,4.5173249895934084,71.1661039959522,790.552,5.275,2.25,783.027,-0.16159999999999855,-0.02063785795381239,11.26667974403491,13.8,3.28,40.5,37.2,77.7,61.8,bull
2004-11-10,116.97,111.8414,4.5856006809642995,71.44549503852566,790.552,5.275,2.25,783.027,-0.14139999999999872,-0.01805812570958584,14.114497637148013,13.61,3.29,40.975,37.1,78.075,62.6,bull
2004-11-11,117.86,111.85889999999999,5.364883795567459,74.5162600803408,800.473,5.012,2.25,793.211,0.447757575757575,0.056448735047493676,99.64768607866453,13.08,3.27,42.3,37.3,79.6,81.6,strong_bull
2004-11-12,118.79,111.88185,6.17450462251027,77.4675199407179,800.473,5.012,2.25,793.211,0.9269393939393915,0.11685911994909191,99.99915885813016,13.04,3.27,42.400000000000006,37.3,79.7,82.9,strong_bull
2004-11-13,118.79,111.9043,6.153204121736162,77.39307138371424,800.473,5.012,2.25,793.211,1.2961454545454507,0.16340487645096333,99.99999199398593,13.33,3.31,41.675000000000004,36.9,78.575,82.4,strong_bull
2004-11-14,118.79,111.93414999999999,6.124895753440767,77.29386002690832,800.473,5.012,2.25,793.211,1.4813090909090865,0.18674843022967236,99.99999922443408,13.33,3.31,41.675000000000004,36.9,78.575,82.3,strong_bull
2004-11-15,118.73,111.96865,6.038609914471603,76.98956320004409,800.473,5.012,2.25,793.211,1.5430303030302983,0.19452961482257536,99.99999964380635,13.33,3.31,41.675000000000004,36.9,78.575,82.2,strong_bull
2004-11-16,117.88,112.00325,5.246945959157437,74.06575899996889,800.473,5.012,2.25,793.211,1.4813090909090865,0.18674843022967236,99.99999922443408,13.38,3.28,41.55,37.2,78.75,81.1,strong_bull
2004-11-17,118.58,112.04135000000001,5.835925754196991,76.26358416934245,800.473,5.012,2.25,793.211,1.2961454545454507,0.16340487645096333,99.99999199398593,13.21,3.26,41.974999999999994,37.4,79.375,82.3,strong_bull
2004-11-18,118.74,112.08024999999999,5.941947845405416,76.64529162226405,794.09,4.824,2.25,787.0160000000001,0.6496303030303036,0.08254346837044017,99.97399422740196,13.21,3.31,41.974999999999994,36.9,78.875,82.2,strong_bull
2004-11-19,117.42,112.1066,4.739596063032865,72.0696522399594,794.09,4.824,2.25,787.0160000000001,-0.04523636363635915,-0.005747832780573603,36.01338426018638,12.98,3.29,42.55,37.1,79.65,67.9,bull
2004-11-20,117.42,112.1334,4.714563189914876,71.96876210870268,794.09,4.824,2.25,787.0160000000001,-0.7884545454545373,-0.10018278477877669,0.004457563919693541,13.5,3.21,41.25,37.9,79.15,60.4,bull
2004-11-21,117.42,112.1566,4.692902602254352,71.88128400078634,794.09,4.824,2.25,787.0160000000001,-0.9010909090908998,-0.11449461117574482,0.0010655101432703873,13.5,3.21,41.25,37.9,79.15,60.4,bull
2004-11-22,117.98,112.18745000000001,5.163278067199131,73.74304178727749,794.09,4.824,2.25,787.0160000000001,-0.9386363636363539,-0.11926521997473417,0.00066126332475136,13.5,3.21,41.25,37.9,79.15,61.2,bull
2004-11-23,118.16,112.22845000000001,5.285246298955378,74.21262513241635,794.09,4.824,2.25,787.0160000000001,-0.9010909090908998,-0.11449461117574482,0.0010655101432703873,12.97,3.24,42.574999999999996,37.6,80.175,61.8,bull
2004-11-24,118.44,112.27085,5.494881351659849,75.00682403516612,794.09,4.824,2.25,787.0160000000001,-0.7884545454545373,-0.10018278477877669,0.004457563919693541,12.67,3.21,43.325,37.9,81.225,62.5,bull
2004-11-25,118.44,112.31325000000001,5.4550553919506255,74.85720664423721,809.956,4.419,2.25,803.287,0.2867818181818221,0.03570104062207182,97.26179605982846,12.72,3.19,43.2,38.1,81.30000000000001,81.9,strong_bull
2004-11-26,118.35,112.36085000000001,5.330281855290326,74.38462235044084,809.956,4.419,2.25,803.287,1.239884848484848,0.15435141468551686,99.99998020282843,12.72,3.21,43.2,37.9,81.1,82.2,strong_bull
2004-11-27,118.35,112.40385,5.289987842943092,74.23076921306942,809.956,4.419,2.25,803.287,2.07085454545454,0.2577975923243548,99.99999999936321,12.79,3.15,43.025000000000006,38.5,81.525,82.3,strong_bull
2004-11-28,118.35,112.44335000000001,5.253000733258111,74.08901271581152,809.956,4.419,2.25,803.287,2.366690909090903,0.29462581979926267,99.99999999998398,12.79,3.15,43.025000000000006,38.5,81.525,82.2,strong_bull
2004-11-29,117.81,112.48244999999999,4.736338868863558,72.05653734424094,809.956,4.419,2.25,803.287,2.465303030303024,0.3069018956242319,99.99999999999531,12.79,3.15,43.025000000000006,38.5,81.525,81.4,strong_bull
2004-11-30,117.89,112.5217,4.770901968242574,72.19551113407083,809.956,4.419,2.25,803.287,2.366690909090903,0.29462581979926267,99.99999999998398,13.3,3.12,41.75,38.800000000000004,80.55000000000001,81.1,strong_bull
2004-12-01,119.23,112.56765000000001,5.918529879587953,76.56134937000822,809.956,4.419,2.25,803.287,2.07085454545454,0.2577975923243548,99.99999999936321,13.24,3.17,41.9,38.3,80.19999999999999,82.7,strong_bull
2004-12-02,119.33,112.6141,5.963640432237176,76.72286252229392,807.063,5.217,2.25,799.596,1.376466666666661,0.1721452666930126,99.99999665938793,12.97,3.15,42.574999999999996,38.5,81.07499999999999,83.1,strong_bull
2004-12-03,119.25,112.66484999999999,5.844901937028286,76.29606665115125,807.063,5.217,2.25,799.596,0.5295939393939341,0.06623268993265775,99.86726850207717,12.98,3.13,42.55,38.7,81.25,83.0,strong_bull
2004-12-04,119.25,112.71285,5.799826727830941,76.13264178946359,807.063,5.217,2.25,799.596,-0.4697636363636403,-0.05875012335775071,0.28008925125037365,12.96,3.2,42.6,38.0,80.6,62.7,bull
2004-12-05,119.25,112.76275,5.7530079747079625,75.96207835663574,807.063,5.217,2.25,799.596,-0.5368727272727317,-0.06714299812314366,0.12119647062149141,12.96,3.2,42.6,38.0,80.6,62.6,bull
2004-12-06,119.21,112.8107,5.67260020547696,75.66720917431653,807.063,5.217,2.25,799.596,-0.559242424242429,-0.06994062304494132,0.09164718584882792,12.96,3.2,42.6,38.0,80.6,62.5,bull
2004-12-07,118.1,112.85215,4.650199398061978,71.7083376131714,807.063,5.217,2.25,799.596,-0.5368727272727317,-0.06714299812314366,0.12119647062149141,13.19,3.21,42.025,37.9,79.925,60.7,bull
2004-12-08,118.79,112.89705,5.2197555206269906,73.96116545159731,807.063,5.217,2.25,799.596,-0.4697636363636403,-0.05875012335775071,0.28008925125037365,13.67,3.18,40.825,38.2,79.025,61.3,bull
2004-12-09,119.21,112.94405,5.547835410541759,75.2048393353355,808.495,4.986,2.25,801.259,-0.267206060606063,-0.03334827572683277,3.4395533728422336,13.19,3.23,42.025,37.7,79.725,62.7,bull
2004-12-10,119.33,112.98935,5.611723582797844,75.44233782410558,808.495,4.986,2.25,801.259,-0.04006666666666729,-0.0050004638533442105,37.752976813428596,12.88,3.18,42.8,38.2,81.0,70.1,bull
2004-12-11,119.33,113.02675,5.57677717885367,75.31261815218303,808.495,4.986,2.25,801.259,0.21165454545454684,0.02641524718655851,93.34866957093732,12.76,3.17,43.1,38.3,81.4,81.4,strong_bull
2004-12-12,119.33,113.06219999999999,5.543674189959162,75.1893170903791,808.495,4.986,2.25,801.259,0.24189090909091068,0.03018885392749544,95.34200504989755,12.76,3.17,43.1,38.3,81.4,81.7,strong_bull
2004-12-13,120.37,113.09970000000001,6.428222179192334,78.34090523877846,808.495,4.986,2.25,801.259,0.2519696969696986,0.03144672284114108,95.86982809391289,12.76,3.17,43.1,38.3,81.4,83.1,strong_bull
2004-12-14,120.79,113.13935,6.762147740816977,79.45265457571489,808.495,4.986,2.25,801.259,0.24189090909091068,0.03018885392749544,95.34200504989755,12.54,3.15,43.65,38.5,82.15,83.7,strong_bull
2004-12-15,120.88,113.17945,6.8038411566764045,79.58845270676302,808.495,4.986,2.25,801.259,0.21165454545454684,0.02641524718655851,93.34866957093732,12.73,3.15,43.175,38.5,81.675,83.2,strong_bull
2004-12-16,120.81,113.2192,6.704516548429949,79.26384511400582,807.028,5.047,2.25,799.731,0.07791515151515148,0.009742669912151896,72.59691821677126,12.35,3.15,44.125,38.5,82.625,79.3,strong_bull
2004-12-17,119.44,113.25209999999998,5.463828043806706,74.89021459445571,807.028,5.047,2.25,799.731,-0.057460606060607405,-0.0071849917110387625,32.77235612627599,12.27,3.06,44.325,39.4,83.725,70.0,bull
2004-12-18,119.44,113.28575000000001,5.432501439942791,74.77221303298309,807.028,5.047,2.25,799.731,-0.19447272727272982,-0.024317267590318475,8.078514712003681,11.95,3.06,45.12500000000001,39.4,84.525,65.3,bull
2004-12-19,119.44,113.31729999999999,5.403146739288714,74.66130631001579,807.028,5.047,2.25,799.731,-0.22225454545454837,-0.027791162960363967,5.846318026040855,11.95,3.06,45.12500000000001,39.4,84.525,64.8,bull
2004-12-20,119.47,113.3542,5.3953007475682355,74.63160841581629,807.028,5.047,2.25,799.731,-0.23151515151515456,-0.02894912808371247,5.240561481750902,11.95,3.06,45.12500000000001,39.4,84.525,64.7,bull
2004-12-21,120.39,113.39125,6.172213464442804,77.45952033919853,807.028,5.047,2.25,799.731,-0.22225454545454837,-0.027791162960363967,5.846318026040855,11.83,3.05,45.425,39.5,84.925,66.1,bull
2004-12-22,120.68,113.42975,6.39184164648164,78.21719019696263,807.028,5.047,2.25,799.731,-0.19447272727272982,-0.024317267590318475,8.078514712003681,11.55,3.07,46.125,39.300000000000004,85.42500000000001,67.1,bull
2004-12-23,120.77,113.46869999999998,6.434637922175907,78.36266969774438,811.333,5.133,2.25,803.9499999999999,0.0819575757575704,0.010194362305811357,73.48627694717082,11.45,3.05,46.375,39.5,85.875,80.4,strong_bull
2004-12-24,120.77,113.49904999999998,6.406176968001066,78.26599943659878,811.333,5.133,2.25,803.9499999999999,0.32576969696968977,0.040521138997411506,98.29115090166039,11.23,3.05,46.925,39.5,86.425,85.5,strong_bull
2004-12-25,120.77,113.52859999999998,6.378480840951103,78.17162785121528,811.333,5.133,2.25,803.9499999999999,0.5369636363636284,0.06679067558475384,99.87446284803757,11.23,3.05,46.925,39.5,86.425,85.8,strong_bull
2004-12-26,120.77,113.5635,6.345788919855404,78.05985403277568,811.333,5.133,2.25,803.9499999999999,0.6136727272727182,0.07633220066829009,99.95161347258562,11.23,3.05,46.925,39.5,86.425,85.8,strong_bull
2004-12-27,120.52,113.59434999999999,6.096826118552555,77.19518212991176,811.333,5.133,2.25,803.9499999999999,0.6392424242424147,0.07951270902946884,99.9647909761267,11.23,3.05,46.925,39.5,86.425,85.4,strong_bull
2004-12-28,121.18,113.6285,6.645779887968251,79.07009893133073,811.333,5.133,2.25,803.9499999999999,0.6136727272727182,0.07633220066829009,99.95161347258562,12.14,2.99,44.65,40.099999999999994,84.75,85.5,strong_bull
2004-12-29,121.36,113.66355,6.771256044703863,79.48237798166544,811.333,5.133,2.25,803.9499999999999,0.5369636363636284,0.06679067558475384,99.87446284803757,12.0,2.99,45.0,40.099999999999994,85.1,85.8,strong_bull
2004-12-30,121.13,113.69744999999999,6.5371299004507195,78.70821104416545,810.944,4.631,2.25,804.063,0.41527878787878486,0.05164754352317976,99.43180031680183,11.62,2.96,45.95,40.400000000000006,86.35000000000001,85.9,strong_bull
2004-12-31,120.87,113.7357,6.272700655994565,77.80847900624934,810.944,4.631,2.25,804.063,0.24108484848485054,0.029983328232346288,95.24987524909301,12.56,2.99,43.6,40.099999999999994,83.69999999999999,83.7,strong_bull
2005-01-01,120.87,113.76995,6.24070767368713,77.69779861549374,810.944,4.631,2.25,804.063,0.014381818181825358,0.001788643201070732,54.45972454655103,13.29,3.1,41.775,39.0,80.775,74.3,bull
2005-01-02,120.87,113.80429999999998,6.208640622542401,77.58646761000446,810.944,4.631,2.25,804.063,0.01643636363637184,0.002044163658366551,55.09268787448978,13.29,3.1,41.775,39.0,80.775,74.4,bull
2005-01-03,120.3,113.83665,5.677740868165033,75.68613409692782,810.944,4.631,2.25,804.063,0.017121212121220666,0.002129337144131824,55.30331993699513,13.29,3.1,41.775,39.0,80.775,73.6,bull
2005-01-04,118.83,113.86264999999999,4.362580705788957,70.52689847779124,810.944,4.631,2.25,804.063,0.01643636363637184,0.002044163658366551,55.09268787448978,14.08,3.06,39.800000000000004,39.4,79.2,70.9,bull
2005-01-05,118.01,113.88455000000002,3.622484349281782,67.35964887815165,810.944,4.631,2.25,804.063,0.014381818181825358,0.001788643201070732,54.45972454655103,13.98,2.97,40.05,40.3,80.35,70.0,bull
2005-01-06,118.61,113.90944999999999,4.1265671987706085,69.53630703813522,815.702,5.65,2.25,807.802,0.21490303030303756,0.026603428848039193,93.46456141937638,14.09,3.04,39.775,39.6,79.375,78.3,strong_bull
2005-01-07,118.44,113.93565000000001,3.95341580971363,68.79779998731159,815.702,5.65,2.25,807.802,0.3687333333333396,0.04564649918338152,98.96937997130605,13.58,3.09,41.05,39.1,80.15,79.4,strong_bull
2005-01-08,118.44,113.959,3.932115936433274,68.70628040288092,815.702,5.65,2.25,807.802,0.47587272727273144,0.058909575276210185,99.7243291938324,13.49,3.07,41.275,39.300000000000004,80.575,79.7,strong_bull
2005-01-09,118.44,113.97744999999999,3.9152920160961733,68.6338895229722,815.702,5.65,2.25,807.802,0.5438545454545503,0.06732522888709737,99.8809894954818,13.49,3.07,41.275,39.300000000000004,80.575,79.7,strong_bull
2005-01-10,119.0,114.00049999999999,4.385507081109305,70.62212034356361,815.702,5.65,2.25,807.802,0.5665151515151565,0.07013044675739309,99.91007453774343,13.49,3.07,41.275,39.300000000000004,80.575,80.5,strong_bull
2005-01-11,118.18,114.0222,3.646482877895716,67.46508919584232,815.702,5.65,2.25,807.802,0.5438545454545503,0.06732522888709737,99.8809894954818,13.23,3.1,41.925000000000004,39.0,80.92500000000001,79.3,strong_bull
2005-01-12,118.57,114.04584999999999,3.966957149251819,68.85590720547248,815.702,5.65,2.25,807.802,0.47587272727273144,0.058909575276210185,99.7243291938324,13.19,3.19,42.025,38.1,80.125,79.5,strong_bull
2005-01-13,117.62,114.06475,3.116870023385841,65.09855238017016,798.455,5.145,2.25,791.0600000000001,-0.5506303030302978,-0.06960664210430281,0.09475676479488016,12.56,3.2,43.6,38.0,81.6,58.7,neutral
2005-01-14,118.24,114.08869999999999,3.63866009517157,67.43073825930651,798.455,5.145,2.25,791.0600000000001,-1.4195212121212066,-0.17944545446884008,1.6098407797926484e-06,12.84,3.24,42.9,37.6,80.5,59.2,neutral
2005-01-15,118.24,114.11030000000001,3.619042277515689,67.34451129854189,798.455,5.145,2.25,791.0600000000001,-2.130799999999995,-0.26936009910752595,2.0037305148434825e-10,12.43,3.22,43.925000000000004,37.8,81.725,59.6,neutral
2005-01-16,118.24,114.12884999999999,3.6022004953173625,67.27039225190745,798.455,5.145,2.25,791.0600000000001,-2.4351999999999943,-0.30784011326574395,4.277467269275803e-12,12.43,3.22,43.925000000000004,37.8,81.725,59.6,neutral
2005-01-17,118.24,114.15535,3.5781503013218354,67.1644001692307,798.455,5.145,2.25,791.0600000000001,-2.536666666666661,-0.32066678465181664,1.1795009413617663e-12,12.43,3.22,43.925000000000004,37.8,81.725,59.6,neutral
2005-01-18,119.47,114.1883,4.625430100982326,71.60772829591954,798.455,5.145,2.25,791.0600000000001,-2.4351999999999943,-0.30784011326574395,4.277467269275803e-12,12.43,3.21,43.925000000000004,37.9,81.825,61.4,bull
2005-01-19,118.22,114.215,3.5065446745173534,66.84779159708998,798.455,5.145,2.25,791.0600000000001,-2.130799999999995,-0.26936009910752595,2.0037305148434825e-10,12.47,3.24,43.824999999999996,37.6,81.425,59.3,neutral
2005-01-20,117.5,114.23809999999999,2.855352111073286,63.901013278310046,806.96,4.781,2.25,799.9290000000001,-1.139703030303025,-0.1424755234905879,6.491818245990544e-05,13.18,3.24,42.05,37.6,79.65,57.4,neutral
2005-01-21,116.78,114.2576,2.207643080197733,60.862320901180595,806.96,4.781,2.25,799.9290000000001,-0.053175757575752755,-0.0066475596678896185,33.96720601963416,13.83,3.33,40.425,36.7,77.125,62.0,bull
2005-01-22,116.78,114.28205,2.18577633145363,60.75809792877614,806.96,4.781,2.25,799.9290000000001,1.1287818181818217,0.14111025080748688,99.99992558519463,14.36,3.37,39.1,36.3,75.4,74.5,bull
2005-01-23,116.78,114.30484999999999,2.1653936818953996,60.66086021136825,806.96,4.781,2.25,799.9290000000001,1.2900363636363676,0.16126885806569927,99.99999008751733,14.36,3.37,39.1,36.3,75.4,74.4,bull
2005-01-24,116.55,114.3304,1.9413909161517844,59.58681383385786,806.96,4.781,2.25,799.9290000000001,1.343787878787883,0.16798839381843672,99.9999949375968,14.36,3.37,39.1,36.3,75.4,74.0,bull
2005-01-25,116.88,114.35615,2.2070085430473094,60.8592979118566,806.96,4.781,2.25,799.9290000000001,1.2900363636363676,0.16126885806569927,99.99999008751733,14.65,3.37,38.375,36.3,74.675,74.2,bull
2005-01-26,117.23,114.38365,2.4884238263073444,62.1915088381925,806.96,4.781,2.25,799.9290000000001,1.1287818181818217,0.14111025080748688,99.99992558519463,14.06,3.29,39.849999999999994,37.1,76.94999999999999,75.7,strong_bull
2005-01-27,117.43,114.41215,2.637700628823084,62.89092028480087,807.262,5.252,2.25,799.76,0.8508060606060581,0.1063826723774705,99.99760200194154,13.44,3.27,41.400000000000006,37.3,78.7,76.6,strong_bull
2005-01-28,117.43,114.4404,2.612364165102542,62.77258153366247,807.262,5.252,2.25,799.76,0.4673757575757498,0.05843950154743295,99.7110995616969,13.24,3.23,41.9,37.7,79.6,76.9,strong_bull
2005-01-29,117.43,114.46825000000001,2.5873986891561587,62.65582561326829,807.262,5.252,2.25,799.76,-0.02150909090910318,-0.0026894431965968765,43.316628135276815,13.24,3.27,41.9,37.3,79.19999999999999,65.4,bull
2005-01-30,117.43,114.49780000000001,2.560922567944532,62.531843566337166,807.262,5.252,2.25,799.76,-0.024581818181832204,-0.0030736493675392875,42.37580578783939,13.24,3.27,41.9,37.3,79.19999999999999,65.2,bull
2005-01-31,118.16,114.5346,3.165331698892736,65.31844199318834,807.262,5.252,2.25,799.76,-0.025606060606075214,-0.003201718091186758,42.06338772231946,13.24,3.27,41.9,37.3,79.19999999999999,66.2,bull
2005-02-01,118.91,114.5756,3.7830044093157724,68.06152939571447,807.262,5.252,2.25,799.76,-0.024581818181832204,-0.0030736493675392875,42.37580578783939,12.82,3.29,42.95,37.1,80.05000000000001,67.7,bull
2005-02-02,119.27,114.61840000000001,4.058336183370198,69.24646684923094,807.262,5.252,2.25,799.76,-0.02150909090910318,-0.0026894431965968765,43.316628135276815,12.03,3.26,44.925000000000004,37.4,82.325,69.3,bull
2005-02-03,118.96,114.65965,3.7505347347562936,67.92020019341064,804.746,5.07,2.25,797.4259999999999,-0.1436969696969823,-0.01802010088672583,14.160655424072594,11.66,3.2,45.85,38.0,83.85,63.5,bull
2005-02-04,120.23,114.7096,4.812500435883317,72.36220849001772,804.746,5.07,2.25,797.4259999999999,-0.23554545454546563,-0.02953822104439354,4.955617879927878,11.79,3.15,45.525000000000006,38.5,84.025,63.5,bull
2005-02-05,120.23,114.75254999999999,4.773270833632908,72.20502046180145,804.746,5.07,2.25,797.4259999999999,-0.2970545454545531,-0.03725167544757171,2.3541497352073364,11.21,3.19,46.975,38.1,85.075,63.4,bull
2005-02-06,120.23,114.80580000000002,4.724674188934691,72.00953930223481,804.746,5.07,2.25,797.4259999999999,-0.33949090909091784,-0.04257334336865338,1.3962291906038473,11.21,3.19,46.975,38.1,85.075,63.1,bull
2005-02-07,120.07,114.85675,4.538914778626409,71.25462727641033,804.746,5.07,2.25,797.4259999999999,-0.35363636363637274,-0.0443472326756806,1.1719374631331405,11.21,3.19,46.975,38.1,85.075,62.8,bull
2005-02-08,120.21,114.91300000000001,4.609574199611865,71.54321068233364,804.746,5.07,2.25,797.4259999999999,-0.33949090909091784,-0.04257334336865338,1.3962291906038473,11.73,3.17,45.675,38.3,83.975,62.5,bull
2005-02-09,119.31,114.96474999999998,3.7796368017153275,68.04688673112838,804.746,5.07,2.25,797.4259999999999,-0.2970545454545531,-0.03725167544757171,2.3541497352073364,11.6,3.14,46.0,38.6,84.6,61.5,bull
2005-02-10,119.74,115.01865,4.104856038564182,69.44424616490414,797.299,4.913,2.25,790.136,-0.6239636363636402,-0.07896914409211075,0.0371751019814468,12.0,3.22,45.0,37.8,82.8,60.9,bull
2005-02-11,120.77,115.07875,4.945526432986105,72.89111634816665,797.299,4.913,2.25,790.136,-0.8342181818181815,-0.10557906256874533,0.0025986529671868652,11.51,3.16,46.225,38.4,84.625,63.0,bull
2005-02-12,120.77,115.13375,4.895393401152997,72.6925368114509,797.299,4.913,2.25,790.136,-0.9278181818181772,-0.11742512451251143,0.0007948555055534712,11.43,3.12,46.425,38.800000000000004,85.225,63.2,bull
2005-02-13,120.77,115.18710000000002,4.846810102867405,72.49923166958406,797.299,4.913,2.25,790.136,-1.060363636363631,-0.13420014230001306,0.00014851189095566042,11.43,3.12,46.425,38.800000000000004,85.225,63.1,bull
2005-02-14,120.68,115.23765000000002,4.722718660090682,72.00165557334174,797.299,4.913,2.25,790.136,-1.104545454545449,-0.1397918148958469,8.49020641169318e-05,11.43,3.12,46.425,38.800000000000004,85.225,62.9,bull
2005-02-15,121.13,115.2891,5.066307222452071,73.36579339063252,797.299,4.913,2.25,790.136,-1.060363636363631,-0.13420014230001306,0.00014851189095566042,11.52,3.11,46.2,38.9,85.1,63.4,bull
2005-02-16,121.21,115.34095,5.088435633658285,73.45218350193169,797.299,4.913,2.25,790.136,-0.9278181818181772,-0.11742512451251143,0.0007948555055534712,11.27,3.06,46.825,39.4,86.225,63.9,bull
