trade_id,y_max,MAE,y_actual,regret,nATR,structural_stop,is_survivor,y_max_survivor
1872,6.8072214665512485,-4.9724867070607255,-0.17002596760232822,6.977247434153576,1.7576335035065105,-3.515267007013021,False,-4.9724867070607255
1873,2.215076813147552,-2.060259616529718,-1.2980826485649677,3.5131594617125197,1.6102689736130245,-3.220537947226049,True,2.215076813147552
1874,6.811481768813034,-3.4445306439100167,-2.0170674941815427,8.828549262994578,2.3905574642580096,-4.781114928516019,True,6.811481768813034
1875,11.853198875847239,-5.868738634485045,2.7277235906761423,9.125475285171097,1.8385565500791141,-3.6771131001582282,False,-5.868738634485045
1876,10.282776349614393,-3.0848329048843217,1.2853470437017949,8.997429305912597,2.111641571795814,-4.223283143591628,True,10.282776349614393
1877,4.456942003514941,-6.130052724077328,-1.5817223198594026,6.038664323374343,1.5942756716043183,-3.1885513432086365,False,-6.130052724077328
1878,19.00806834361651,-5.600379686758423,11.556715709539624,7.451352634076887,2.31880127466269,-4.63760254932538,False,-5.600379686758423
1879,0.5176470588235268,-10.494117647058829,-9.741176470588229,10.258823529411757,2.2877310924369745,-4.575462184873949,False,-10.494117647058829
1880,13.777777777777784,-3.999999999999994,4.799999999999993,8.977777777777792,1.8317460317460326,-3.663492063492065,False,-3.999999999999994
1881,2.943630079847454,-6.673817185079245,-4.802764867119534,7.746394946966989,1.7246369409401223,-3.4492738818802446,False,-6.673817185079245
1882,4.379781010949455,-10.259487025648722,-3.0073496325183675,7.387130643467822,2.805395444513489,-5.610790889026978,False,-10.259487025648722
1883,6.630764052507569,-6.899697071693035,-5.957590037024569,12.588354089532139,1.9558349761984906,-3.911669952396981,False,-6.899697071693035
1884,20.81632653061223,-1.8524332810047088,14.065934065934055,6.750392464678175,2.898631980264633,-5.797263960529266,True,20.81632653061223
1885,0.6530925854782871,-15.482135996926626,-15.097963887821741,15.751056473300029,2.0036221941715593,-4.007244388343119,False,-15.482135996926626
1886,11.931072688573332,-6.227949966469374,5.694375601364542,6.23669708720879,1.7444257931764124,-3.488851586352825,False,-6.227949966469374
1887,0.9952606635071063,-9.004739336492891,-7.11848341232228,8.113744075829386,2.1719702098849014,-4.343940419769803,False,-9.004739336492891
1888,18.251366120218577,-4.781420765027322,-3.387978142076508,21.639344262295086,2.129195940671351,-4.258391881342702,False,-4.781420765027322
1889,16.261639791051547,-6.881671587553943,-0.1362707245060238,16.39791051555757,2.368514973556986,-4.737029947113972,False,-6.881671587553943
1890,3.3488938502131083,-7.022528922265072,-6.302009336310135,9.650903186523244,2.052103569253965,-4.10420713850793,False,-7.022528922265072
1891,19.133141762452112,-2.496408045977004,14.26604406130269,4.867097701149422,2.06622879036672,-4.13245758073344,True,19.133141762452112
1892,4.626117900454182,-4.363908788687547,0.01872922226905486,4.607388678185127,1.4123840293246115,-2.824768058649223,False,-4.363908788687547
1893,15.982050396962386,-13.893683120469447,6.385916465308945,9.59613393165344,3.2891168203560315,-6.578233640712063,False,-13.893683120469447
1894,0.25157232704401983,-17.232704402515726,-15.786163522012577,16.0377358490566,3.5220125786163514,-7.044025157232703,False,-17.232704402515726
1895,3.242793791574284,-9.977827050997787,-5.9312638580931285,9.174057649667413,1.6293158061450752,-3.2586316122901504,False,-9.977827050997787
1896,5.5638647921029,-13.221657194136997,-3.7690696978761533,9.332934489979053,1.8375283107559548,-3.6750566215119096,False,-13.221657194136997
1897,3.6116044997039727,-6.433787250838761,-5.203605025985131,8.815209525689104,2.4584848741154275,-4.916969748230855,False,-6.433787250838761
1898,25.992063492063483,-10.51587301587302,-0.396825396825406,26.38888888888889,5.70734126984127,-11.41468253968254,True,25.992063492063483
1899,58.77950489349452,-3.742084052964894,42.74611398963731,16.03339090385721,2.5101982070893967,-5.020396414178793,True,58.77950489349452
1900,62.156448202959815,-4.862579281183941,16.4904862579281,45.66596194503171,4.7831470854726685,-9.566294170945337,True,62.156448202959815
1901,3.3198665027226433,-4.198138064289479,-3.3374319339539764,6.657298436676619,1.5244284961481498,-3.0488569922962996,False,-4.198138064289479
1902,3.8301006629020433,-15.083067354120628,-14.780260250429661,18.610360913331704,2.1956437866086773,-4.391287573217355,False,-15.083067354120628
1903,8.89679715302491,-4.5246568378241,1.1692933401118295,7.7275038129130795,2.8851768465393257,-5.770353693078651,True,8.89679715302491
1904,2.490470139771275,-3.7611181702668457,-2.134688691232537,4.625158831003812,1.53203848248321,-3.06407696496642,False,-3.7611181702668457
1905,0.47192071731948027,-9.910335063709303,-8.329400660689007,8.801321378008488,2.307355221465649,-4.614710442931298,False,-9.910335063709303
